rgb_mean_r,rgb_mean_g,rgb_mean_b,hue,saturation,brightness,filename,label
0.3776478090273867,0.3918273101673986,0.4144146842116081,0.513577454347545,0.5420841054802219,0.38978366887405835,callo_140.png,smaller
0.393315630674947,0.32561461816216397,0.29604584205291795,0.1670533860001111,0.6071341419241985,0.3754222430743872,callo_141.png,smaller
0.41625676389599975,0.4214398893475968,0.4347819372332338,0.5332589992363029,0.4816793198950222,0.43089674323727056,callo_142.png,smaller
0.44625452411555266,0.4367439634078627,0.3998407902149914,0.38133800540761686,0.5451132902065852,0.4504883833335156,callo_143.png,smaller
0.5132624826098124,0.46050376589019315,0.358785565435769,0.20801319931515594,0.549335251244025,0.4997203770619447,callo_144.png,smaller
0.5539606975385969,0.43812033268682127,0.21982063949687647,0.05302464658034389,0.7549534405440115,0.5285331666606292,callo_145.png,smaller
0.5047530955486035,0.42985956265753256,0.33953442707281667,0.10575248723920605,0.5835289345254807,0.4806409695168061,callo_146.png,smaller
0.44557569930303775,0.3600396357776732,0.3326182721403437,0.08453867862444542,0.5628514236892915,0.41919296114855076,callo_147.png,smaller
0.6835970312966897,0.5561981920417831,0.4864926963953118,0.04895442506677983,0.5262652241032885,0.6628186050260787,callo_148.png,smaller
0.7547705577035304,0.6635279965338174,0.477046940299801,0.04443376525703835,0.5441839349555212,0.732991719421221,callo_149.png,smaller
0.2678141712077122,0.22909428530063725,0.23826222299939026,0.4894590342360646,0.7139932180820426,0.27375618316919237,callo_15.png,smaller
0.24206751923281122,0.3014060888344221,0.4322795336052141,0.22994597421200058,0.3315580270545706,0.252529877516261,callo_150.png,smaller
0.5058603293844957,0.5425976254782476,0.28664026256349096,0.23171761123349466,0.7022163212033589,0.509267486394887,callo_151.png,smaller
0.7395711393819064,0.6477335061033109,0.5858602049949089,0.025790636848142645,0.468295482459128,0.7175531645712154,callo_152.png,smaller
0.7395697179468665,0.6284453847795644,0.4150278617514753,0.020798370350634254,0.6054608793272505,0.7174298428410522,callo_153.png,smaller
0.5760775083038927,0.4934660214982034,0.46408113114274174,0.09960156669818865,0.4917574914443752,0.5538266779069572,callo_154.png,smaller
0.5447189699692598,0.47447736672052,0.33108884838995856,0.16537789730109365,0.6549584626802556,0.5250177657060449,callo_155.png,smaller
0.6021286252353615,0.4948901209667316,0.35791871815614296,0.03921520036423798,0.6506566005407229,0.5774553374036984,callo_156.png,smaller
0.6140627763168192,0.5248292786040394,0.4312692667980915,0.09496754201161917,0.5922471659279824,0.5928972229798561,callo_157.png,smaller
0.9899650479922226,0.9374832862288356,0.9102447825542064,0.1607711534608185,0.20339299969750246,0.977738845615828,callo_158.png,smaller
0.502997116993152,0.39104253613394624,0.34026339574748987,0.01864706053132259,0.6300558512830036,0.4763815418593218,callo_159.png,smaller
0.40525854916459036,0.3300813124976756,0.26133620680553205,0.2311027288230847,0.6831457380973859,0.38857380260357477,callo_16.png,smaller
0.8910300772165736,0.8075666573469098,0.689076090239436,0.03472977410492584,0.4001215997548473,0.8719785371200652,callo_160.png,smaller
0.49924202960706876,0.5189399083401294,0.6616648204033466,0.18933098702177087,0.19964230115073522,0.4949593919408555,callo_161.png,smaller
0.7502893304461955,0.7481905607808215,0.8208429136177331,0.11139951725276376,0.13304338185517106,0.7427379438949697,callo_162.png,smaller
0.2402385219662253,0.1941206622629772,0.14616777066959674,0.26308132984139776,0.72212134716094,0.23323533024010112,callo_163.png,smaller
0.37112291643343576,0.3860073891166276,0.36059482363478823,0.5316282839243122,0.5698505132930509,0.3940795880262211,callo_164.png,smaller
0.1271326255417582,0.1309141510091696,0.1820701783327221,0.3988820116076853,0.669477782120108,0.1272192846914053,callo_165.png,smaller
0.26892007298991527,0.2573973214737135,0.24117286718171194,0.43991101962469636,0.6747821211004522,0.2736575670227497,callo_166.png,smaller
0.3955979942436423,0.4052415316084308,0.35459545705762685,0.5537331327083875,0.6130651571171051,0.4122623041509903,callo_167.png,smaller
0.2228439105644966,0.22898480240144803,0.23743542270538587,0.4264628132758518,0.6130282767542379,0.22401225779109923,callo_168.png,smaller
0.48879080184720736,0.49092415479297546,0.4389493748766593,0.5062612105418177,0.5157679366723649,0.5065723761267855,callo_169.png,smaller
0.43745805517358005,0.37209374829832687,0.349954802609449,0.4383042872902646,0.6148395243134317,0.43789120397657166,callo_17.png,smaller
0.41810365718974496,0.43064804731153705,0.4002437193170154,0.545684489151066,0.5789462547152149,0.4364028031355405,callo_170.png,smaller
0.23225312934880837,0.23687653105632567,0.24956895012994407,0.4447764573593277,0.6269366071838645,0.23565718480831688,callo_171.png,smaller
0.4178795270452029,0.30121228214033424,0.11055292763418667,0.07515038343769287,0.8275815283040777,0.39081708416878724,callo_172.png,smaller
0.41885690611286175,0.2933128226261461,0.20818154556043345,0.094937795898828,0.8007122680635004,0.39641384973697535,callo_173.png,smaller
0.7288525513010542,0.7049900746120024,0.6611457721486664,0.2427579965427874,0.39027398872050856,0.7240371116861368,callo_174.png,smaller
0.4086650394912652,0.3049168500962005,0.22324327522136245,0.10749716143600885,0.7757737472735442,0.3856711803947732,callo_175.png,smaller
0.4964622903589444,0.4506070934803783,0.3984254008465522,0.22183330924008815,0.593715791709295,0.48555433199162,callo_176.png,smaller
0.34934188265961885,0.2691871647286912,0.2184380985217509,0.13187503209965346,0.7612624689196557,0.32670887903888923,callo_177.png,smaller
0.5806796350418202,0.5038646914563922,0.4236520171728688,0.1528152445889035,0.5941414182622734,0.5636711026093888,callo_178.png,smaller
0.45325848492738374,0.40426707827518804,0.3303260833596182,0.2486276067006591,0.656441482101641,0.4462843690302418,callo_179.png,smaller
0.4329415518707125,0.397264660065749,0.39021063226628483,0.5525872441845837,0.5852717956881015,0.4468515671649964,callo_18.png,smaller
0.7296297204855977,0.6427953137597897,0.47244692581785186,0.1443002495163933,0.5881660471330551,0.7146763750176848,callo_180.png,smaller
0.6268176763579378,0.4945996356444655,0.35575384596710635,0.06457547028797228,0.6471519137351017,0.6053098629147966,callo_181.png,smaller
0.6733134993184924,0.5736740929778295,0.4070606763525453,0.09542327818228946,0.6111485537635516,0.6532960984128593,callo_182.png,smaller
0.6740118303384517,0.6088775928733439,0.5151444169454744,0.18856854369491993,0.5161932568026877,0.6621629411767165,callo_183.png,smaller
0.5622650440698715,0.4440677283708805,0.3720148588547951,0.02264739899817403,0.6157412763868186,0.5369703931473708,callo_184.png,smaller
0.5457805539380509,0.412439097208138,0.31489889355251277,0.01635626015778957,0.6705243645250656,0.5199816390600627,callo_185.png,smaller
0.4789714303138479,0.3561053835547816,0.2395252982299647,0.03343418212854132,0.7612326612674656,0.45191507150278376,callo_186.png,smaller
0.6323029410732854,0.566974153453649,0.4151004036084709,0.12497156852370184,0.5651246013798981,0.6115468075099515,callo_187.png,smaller
0.6491243195144472,0.5262905378301772,0.3590608298411826,0.05533487646735069,0.6591852731489835,0.6268267950151309,callo_188.png,smaller
0.6158224977906432,0.5341676193323708,0.4288529624620139,0.14601320557059516,0.5888791608162663,0.5985373133063705,callo_189.png,smaller
0.3220118228299296,0.26703899822394783,0.3089214418250741,0.46418693847668646,0.660379509923365,0.32183331301354334,callo_19.png,smaller
0.45265200117736515,0.38650162062872795,0.2728294749443221,0.1959424084868192,0.7148524565201736,0.4387926788152865,callo_190.png,smaller
0.4318528300052782,0.3625774933815986,0.2615459559250002,0.17625291590011039,0.747741974122538,0.41630836371381763,callo_191.png,smaller
0.5808413083890349,0.5111145783661111,0.44576737514550757,0.15170471686701703,0.579902731426703,0.564231661812792,callo_192.png,smaller
0.4694618958266752,0.3612966829888986,0.22849419252801195,0.10856480704856464,0.7643127379842278,0.44687039117254646,callo_193.png,smaller
0.4962211504991896,0.3938246500832574,0.30860813577565116,0.10695914118567396,0.7144388537575518,0.474870344341336,callo_194.png,smaller
0.6370774070954572,0.5472935817943387,0.36110664492726796,0.11922207173644139,0.6179831756477882,0.6174774193250494,callo_195.png,smaller
0.383822970303908,0.3006244387536676,0.12027624338388199,0.1128715241119822,0.8173966477046064,0.35804812874652203,callo_196.png,smaller
0.5790673696784856,0.482755492041107,0.3503078043928689,0.12029659608838006,0.6604536892956322,0.5598302619033277,callo_197.png,smaller
0.5271322273831209,0.4886319615029171,0.40128461638692436,0.2267989494934176,0.6261217064822266,0.5171115001834945,callo_198.png,smaller
0.21671616143003125,0.18577463936582284,0.16638516267736625,0.30458386353160016,0.726481104269322,0.21144083249566847,callo_199.png,smaller
0.29598295305479305,0.22555002814273095,0.22058952844524704,0.1287900359020301,0.6471525080993991,0.2703313415428106,callo_2.png,smaller
0.38427000120971866,0.3034447009147989,0.29963738644486226,0.38511658802205206,0.6603043000628089,0.379041465851373,callo_20.png,smaller
0.33554687548024575,0.2923807770999378,0.2468974798126875,0.2904812647497079,0.68537384128354,0.3321807200808564,callo_200.png,smaller
0.25653986140815443,0.25001777606573805,0.21477798194057174,0.36700650264165857,0.6662358307476055,0.25866409486662745,callo_201.png,smaller
0.2901705489833597,0.26862587185917697,0.28168752067834624,0.3951961763696362,0.6515211613799231,0.29509309213863366,callo_202.png,smaller
0.3171598220079581,0.3233399760252236,0.25611824413659656,0.4142748303386917,0.6299905415649403,0.3221823315729724,callo_203.png,smaller
0.25813162954385693,0.27224184748632263,0.22576484674762476,0.37305194828570654,0.6497966405105062,0.2558922018561449,callo_204.png,smaller
0.27564154396306395,0.2219640144684818,0.18648611764810719,0.20695218172252094,0.7758759538352793,0.2610874391581368,callo_205.png,smaller
0.291455056818551,0.2486477235904685,0.24493475852303792,0.2654625928326736,0.7158977558414792,0.2828373569621143,callo_206.png,smaller
0.2747983781147243,0.24974935006396892,0.19108891740719325,0.28996371890141115,0.6785956247489039,0.2656721130779416,callo_207.png,smaller
0.3764920541506209,0.3313834198485188,0.2637860443754474,0.2417604225201081,0.6874352994838815,0.36911832558122537,callo_208.png,smaller
0.7078034341265058,0.6945323506310603,0.6418927608125979,0.36148185342516104,0.4052273150062121,0.7214593051443039,callo_209.png,smaller
0.44475280507059023,0.4340746785636411,0.33638254290074854,0.4731493983980751,0.615186016523449,0.45187887385465286,callo_21.png,smaller
0.5002234029732804,0.430503815241416,0.3619784685104952,0.20662497408386704,0.6649580570804807,0.49189413484631084,callo_210.png,smaller
0.42524276862018495,0.33091104775942126,0.2678271820200431,0.12681971450490337,0.748477579102701,0.4059477563994114,callo_211.png,smaller
0.8901211260461952,0.8804498771288953,0.800932732218858,0.33321219473004204,0.28515548073557295,0.900640549254665,callo_212.png,smaller
0.6995112931224299,0.6842346242412365,0.5475776140606778,0.19592097660727703,0.4917211591540579,0.6872168119386388,callo_213.png,smaller
0.8164617704257868,0.7544087476053369,0.6811366568764117,0.1642377812608291,0.39754729904067865,0.8057856909773173,callo_214.png,smaller
0.9602388881053858,1.0,0.9652567483183954,0.5115001073227273,0.1316168899145856,1.0,callo_215.png,smaller
0.5607376290602277,0.49033846683602667,0.30168920188209625,0.14922200216246528,0.6743445840625155,0.5440405081702515,callo_216.png,smaller
0.35571568810918586,0.25305575214596443,0.15495439340515638,0.10364526087979331,0.8015518928516225,0.33126604910655066,callo_217.png,smaller
0.5129383529664231,0.4484463109531056,0.3886797676756313,0.15004557872141944,0.5917556109673446,0.49420184247368537,callo_218.png,smaller
0.44955569009715446,0.40162277032100935,0.33125665265656434,0.17946942008763855,0.615252443041565,0.43259050779488417,callo_219.png,smaller
0.38229634483487307,0.34484546010652917,0.2857782188749509,0.366227437623868,0.6131025249182331,0.38242020773810426,callo_22.png,smaller
0.666663355067002,0.6447049951673858,0.6119311047849074,0.23543795429140102,0.39336618763919595,0.6611394168122375,callo_220.png,smaller
0.5938558480692622,0.5021229863067673,0.40359407940258274,0.1276402662032292,0.6337562677873286,0.5762014484780158,callo_221.png,smaller
0.3526517996217533,0.264480357334965,0.14579471672536282,0.1168795368582135,0.7852086061255408,0.32830726548556965,callo_222.png,smaller
0.5616184624719762,0.48171884123146747,0.3131559448847796,0.13444790307496968,0.6724725938620254,0.5417396295839652,callo_223.png,smaller
0.510220604019634,0.45607975047545235,0.22379032694625267,0.17130507532974593,0.7650168527530683,0.4938145123528557,callo_224.png,smaller
0.44626498707329065,0.3766678883787873,0.31013457681340806,0.14135661147825163,0.6922060130671259,0.42616338618222827,callo_225.png,smaller
0.7479667557199583,0.6751654075811837,0.5778324176079899,0.2108410050027748,0.4805143046851713,0.7438074177307206,callo_226.png,smaller
0.5456087719319196,0.4448108408774627,0.3575220775434982,0.1141506603385789,0.6728880391742592,0.5259451095150594,callo_227.png,smaller
0.6956260804771712,0.7455881666234521,0.7186209174587959,0.29967089304965744,0.2742440411998748,0.7213185489872793,callo_228.png,smaller
0.5519908254419359,0.45217309408321604,0.33852207561386605,0.12415469666070889,0.7073560343333407,0.5333840241996319,callo_229.png,smaller
0.42994834402985727,0.35591137144819385,0.3141912250987289,0.22187949934833318,0.606101805461506,0.41254012794615136,callo_23.png,smaller
0.8153136445843476,0.7338580831311723,0.5979758243140973,0.15053951538139343,0.503495815361754,0.8035315227075408,callo_230.png,smaller
0.8348787517058904,0.7605856371692532,0.6627205569093215,0.1568882862187777,0.4417158068002004,0.8244778308574023,callo_231.png,smaller
0.7777717263152406,0.68269397225257,0.5774493967609868,0.13326619293538433,0.5337723892805746,0.7646026554513261,callo_232.png,smaller
0.6864838283943724,0.6104158313452861,0.5209684334425324,0.20792436023259564,0.4840227589410043,0.6821246994485235,callo_233.png,smaller
0.447968042781006,0.3322795326687027,0.24009356591453423,0.11918361670563493,0.7531652524745729,0.4275806785943699,callo_234.png,smaller
0.6208749899727966,0.5086892811877535,0.3272802872959717,0.09947562141930943,0.7077279340450074,0.60099395987841,callo_235.png,smaller
0.3372243417324887,0.24347741136244938,0.218164307784096,0.12140922260338272,0.7793636771667356,0.3154480827231563,callo_236.png,smaller
0.5407482002557218,0.3967072794362405,0.24710188701349423,0.07795859838019203,0.7764093613148377,0.5192696177859233,callo_237.png,smaller
0.34823900312452305,0.25513028716032293,0.21309616187640712,0.21139487290709313,0.7750981416144125,0.3395459668153893,callo_238.png,smaller
0.6078611112547583,0.49124756848621454,0.4061321258162116,0.10601433460641196,0.6485883695746698,0.5897538341038806,callo_239.png,smaller
0.4089738700971257,0.33853731385849395,0.2922792809323418,0.38743754378781403,0.6703614173953321,0.40273574036919735,callo_24.png,smaller
0.2818055451511554,0.1676083073869883,0.13155640429876103,0.12170995769274817,0.8237492577054097,0.2602791140986924,callo_240.png,smaller
0.2843842020945988,0.15463983770639889,0.10671864329315339,0.0713291552796742,0.8488527769944827,0.2574429267530123,callo_241.png,smaller
0.4292841093269606,0.30118151688240324,0.20668124373212282,0.08771538316392313,0.8169508926322364,0.40625120744000043,callo_242.png,smaller
0.35269101671731673,0.2868358614404869,0.25719115450406194,0.25194884645302007,0.6746848943554755,0.3430387898873821,callo_243.png,smaller
0.1670851848596635,0.11028198473207307,0.13620661824484903,0.14663819535551825,0.7605092782910161,0.14160722387672076,callo_244.png,smaller
0.3950653124492043,0.3239155329778307,0.30904302909569026,0.19764133894647162,0.5930555225012819,0.3784671434027409,callo_245.png,smaller
0.1058201086787054,0.06969044469253816,0.14705221640859711,0.18334438727004643,0.7256672298131246,0.08337867641342234,callo_246.png,smaller
0.1666186004906305,0.10829790189187172,0.08051240090118794,0.16354786731732573,0.7959203354078233,0.14263084070356324,callo_247.png,smaller
0.22417875561924494,0.13159413700918776,0.12040418649758255,0.15285081067133244,0.8250838860624008,0.2038603845961222,callo_248.png,smaller
0.07316822579782412,0.026451391892581277,0.11847966679468214,0.1769521228048413,0.7371164637171992,0.050741397539576294,callo_249.png,smaller
0.542873495487745,0.5363251337739201,0.5017701806823607,0.5329472986343992,0.4677822216942997,0.5583309838302135,callo_25.png,smaller
0.29418562550508054,0.2361145767470294,0.23015130258435446,0.17592066190756894,0.6599876818315575,0.2759776205441944,callo_250.png,smaller
0.20145903210449823,0.11170775887176809,0.02779028190298849,0.10906369221715229,0.8341026787517027,0.17456236980924178,callo_251.png,smaller
0.39892390989311566,0.3363173168666358,0.2780845801578724,0.23021164610256528,0.6595028948944704,0.38279794377818144,callo_252.png,smaller
0.44622068718268104,0.43090293608786245,0.39747075839606527,0.38537860218619235,0.5778980493154469,0.44884584167010644,callo_253.png,smaller
0.45958916713333786,0.44344718953204865,0.41350946654627063,0.4239011868560997,0.5477032886958882,0.4664175002968749,callo_254.png,smaller
0.6852234590561121,0.6277652779553251,0.561340507856859,0.2580948591590154,0.4531123203335409,0.6782181203429163,callo_255.png,smaller
0.5157238664716639,0.4989358360449403,0.4636024554881788,0.536371623835228,0.5076931134106902,0.5247179116449234,callo_256.png,smaller
0.34243169175050414,0.31441599653027996,0.3217745277889843,0.4634327173091616,0.6124028832686443,0.341792086583538,callo_257.png,smaller
0.5056252534338068,0.5080525862613992,0.4491689628441613,0.4424842064927358,0.506791844316592,0.5176649184337148,callo_258.png,smaller
0.6497959983600798,0.5860985482404475,0.5526536834232723,0.22854311183389187,0.44507589663770253,0.6397657944570119,callo_259.png,smaller
0.44660130674133947,0.41914077474814215,0.2844713968335495,0.2428973849819379,0.5789166639842538,0.43559622685614663,callo_26.png,smaller
0.38185168076701603,0.3794216434935551,0.28495717667663834,0.372011917089874,0.6177576503520477,0.38306520373391306,callo_260.png,smaller
0.6184715407597248,0.6837979815080706,0.5883535684503454,0.6721043427324686,0.4029382622107457,0.6676588006181534,callo_261.png,smaller
0.6364805694820264,0.6677446796781545,0.6481328821065444,0.6477744743276589,0.3312027255770841,0.6689751514635351,callo_262.png,smaller
0.4775830387647828,0.5024880758777543,0.41838795500419,0.5163678676957587,0.5151367823860209,0.4964810177528447,callo_263.png,smaller
0.5261862998366549,0.5386794231499814,0.5441338676969314,0.6019998985979144,0.42449259601146916,0.5525754257626465,callo_264.png,smaller
0.5557498606822888,0.5716933801195152,0.5483430510099567,0.6148510602584311,0.3960819864888402,0.5811561116261554,callo_265.png,smaller
0.48218910095296885,0.5295226571428011,0.5165342244696152,0.6927662920992826,0.43063949046233085,0.5201115403397156,callo_266.png,smaller
0.3656000408660802,0.370129993960723,0.34269053133980987,0.5098210186488407,0.5869837105351975,0.37782656914770785,callo_267.png,smaller
0.6355728079342209,0.6799529718528596,0.6928255098693274,0.7594380858285498,0.2760291392841001,0.6762126083359266,callo_268.png,smaller
0.402285343110641,0.43375469294527447,0.37352066575058696,0.5012753835315796,0.5242604628199532,0.42577042871737447,callo_269.png,smaller
0.40947255197279264,0.4363782335341648,0.40733921735192125,0.6579692882428113,0.5429497206928593,0.42931268394522437,callo_27.png,smaller
0.18988234638115054,0.18316944047781547,0.1864688743837155,0.39738729127972017,0.66482505028469,0.1872965395064865,callo_28.png,smaller
0.7410610331282868,0.6458444433044397,0.5545459229828575,0.040825481471833736,0.4721552620058713,0.7191067017822808,callo_29.png,smaller
0.24287038842320263,0.16667705691204304,0.20934567070127597,0.1525763569279317,0.6998811634740175,0.21910769767385618,callo_3.png,smaller
0.8064520891246614,0.7272893043454274,0.6672145129727112,0.056552804015582825,0.36563628643563506,0.7860691651945904,callo_30.png,smaller
0.6493825703980016,0.6733376367288888,0.6271644785824344,0.2456397546577157,0.33121684268620555,0.6583455108651401,callo_31.png,smaller
0.7315390647780455,0.6501930194385337,0.6026429924827605,0.04698082708272722,0.39155850198671416,0.7094948426172287,callo_32.png,smaller
0.6828526472529026,0.6259231072122753,0.538271182892641,0.13828410447150197,0.44623026817895495,0.6659480245282139,callo_33.png,smaller
0.6669840184430218,0.7130766028458311,0.679608926739935,0.7280715179442993,0.30661045356226935,0.7081499323685687,callo_34.png,smaller
0.831145345014703,0.8668251608140625,0.8120858624807796,0.5918662889416327,0.2125174500171958,0.8672093045536147,callo_35.png,smaller
0.8920919634956432,0.9913836433620071,1.0,1.0,0.06073856325856025,0.9779250391197176,callo_36.png,smaller
0.44368724605998344,0.4163068575097335,0.36284667662427594,0.29262765947833747,0.5354671171145625,0.4394176152939684,callo_37.png,smaller
0.8087178263054342,0.7295358743526648,0.6648143549047976,0.037634300099971596,0.36308685705099386,0.788002430951158,callo_38.png,smaller
0.9453342677627921,0.9986786451371854,0.9662267056080107,0.7494406505982979,0.10039313523019483,0.9965633944492489,callo_39.png,smaller
0.3435140813069688,0.3006939108478397,0.3550876212389309,0.16161830151550238,0.5587478857031251,0.321730321267526,callo_4.png,smaller
0.9999999999999998,0.9728339635136556,0.9736243295537252,0.07490806788795434,0.08491583686007409,0.9885642324284492,callo_40.png,smaller
0.8992677537989568,0.8746935568640137,0.8258697974042688,0.21990918479695498,0.21412345100537183,0.8931139595578772,callo_41.png,smaller
0.745861529721404,0.7927485689216858,0.7226661984618645,0.6328115705165193,0.2918721161549048,0.7843868803870944,callo_42.png,smaller
0.8636561788014643,0.9018869032982089,0.8957312435238525,0.6689414060711237,0.13297845479473464,0.9035931771161505,callo_43.png,smaller
0.9342730981408127,0.9330826393520253,0.9708056313596165,0.1572852383475849,0.0,0.9317349016535688,callo_44.png,smaller
0.8982500675172747,0.9448579414998237,0.9522399949951696,0.6791555220460771,0.08115548966525887,0.9441650236915411,callo_45.png,smaller
0.591196985304937,0.5289438772403856,0.5247954800905372,0.12549890985747092,0.3925670341892171,0.571017856626912,callo_46.png,smaller
0.4397575006781318,0.32703714804486683,0.3095850423730615,0.044639600755444375,0.5901217470103307,0.4133731225015884,callo_47.png,smaller
0.8230376676944637,0.7680118554088144,0.7582630544877365,0.14857370788933577,0.21200190971510569,0.8100202605387556,callo_48.png,smaller
0.5013550032627012,0.4498743855604106,0.5399655550951736,0.09532420195302305,0.30329032453066396,0.47696293146935975,callo_49.png,smaller
0.5070453259266496,0.46058072214674883,0.5016240036556008,0.5530051759015088,0.482559932218263,0.5078642753166354,callo_5.png,smaller
