contrast,homogeneity,energy,correlation,dissimilarity,mean_magnitude,std_magnitude,low_freq_magnitude,high_freq_magnitude,filename,label
0.2671485286285221,0.6297368343299907,0.4553538024774475,0.7122734662998171,0.3076774419025114,0.2559198085971815,0.1992159180964104,0.3151724506826126,0.2866410892804005,callo_114.png,smaller
0.2329772155640121,0.6334169900160131,0.3794603741558393,0.7124294925691022,0.2822566183603319,0.2797595561722343,0.222795572736831,0.2697114472447968,0.2470944443179722,callo_115.png,smaller
0.2738371468946259,0.7465091559273191,0.4669126584899786,0.7250208470837896,0.2441165582987012,0.433039588481931,0.3398733991176381,0.4476410325725681,0.3941448502412185,callo_116.png,smaller
0.1363316411343686,0.8129813651995539,0.3782591719487493,0.8935379785577977,0.1440181057376721,0.3361719265314044,0.3858189700099869,0.3055590485938209,0.293711959602931,callo_117.png,smaller
0.1561079710391231,0.8091105149707176,0.6758435368466189,0.7789122140649143,0.1562527406427154,0.2771869432071926,0.2329184047268933,0.317102205360279,0.3002751238064091,callo_118.png,smaller
0.1401234344082418,0.6811465395698066,0.398908729813626,0.6641832699986319,0.2063634216205602,0.1053092652728174,0.1473770563652918,0.1006178628487238,0.1217746194901333,callo_119.png,smaller
0.4037594594599292,0.6299952753217686,0.486300999519637,0.5525254490120259,0.3752167775942182,0.2787632915173423,0.1646362855415652,0.2545615030599409,0.2599252531343397,callo_12.png,smaller
0.1258617862815223,0.8813010595971673,0.5413021736458163,0.8909532476325177,0.1038850738170451,0.4018502549852759,0.4200093654979961,0.4311722011454034,0.377318235844344,callo_120.png,smaller
0.0803010552242963,0.8525417877452828,0.6114575522553438,0.8965269519466448,0.0819975358852705,0.4366874837917864,0.5274217131236357,0.4243072753346857,0.3682808124511855,callo_121.png,smaller
0.1248819171285062,0.6429068063393681,0.2931897553094019,0.7953984827857781,0.2044747543825323,0.203168083157806,0.2303231391244443,0.1687273591862844,0.1812081049352831,callo_122.png,smaller
0.2404106501164712,0.6793587602399285,0.3194136915964888,0.6060065159912726,0.2680728756166711,0.3193865863051807,0.2131176421897101,0.3272720369287029,0.3064796735158552,callo_123.png,smaller
0.1120222727092473,0.8168370999838812,0.3659524828063689,0.8634587851359647,0.1173336861135487,0.3502366665462249,0.396055079871224,0.3625557185969459,0.3444111229489172,callo_124.png,smaller
0.1598652519778151,0.8196075637897593,0.5964853210977694,0.8112147432911136,0.1527846337450403,0.3614591786754283,0.4093669710382707,0.363215103339002,0.3618627412544882,callo_125.png,smaller
0.3828976953047759,0.4292717271943869,0.3032630775846405,0.2964571056120579,0.4700098668722943,0.0818240208059809,0.0266289323363664,0.0987647499640237,0.0586706192485896,callo_126.png,smaller
0.111841538682627,0.7331655233455199,0.3806443567379767,0.8210726828989072,0.1539308737294837,0.1932881776791982,0.2147794731961133,0.2289505053273064,0.2323423667276241,callo_127.png,smaller
0.141740038228812,0.6598866211516476,0.4335263794945171,0.6872967939095336,0.212688335595947,0.1312128057059147,0.1333490729982598,0.1359871574986123,0.1324995718289296,callo_128.png,smaller
0.0700512729273052,0.7593162494550283,0.323611683022233,0.8892897350093936,0.115009846681449,0.3733269162631245,0.4071900518399894,0.3863828503024374,0.3297815737712948,callo_129.png,smaller
0.2374449427344302,0.7529054200149488,0.4686319429906784,0.7111829712970286,0.2186709788343909,0.3175761722979833,0.2770998369332095,0.3298394998473484,0.3052252408817892,callo_13.png,smaller
0.0879607731469747,0.6736240460479794,0.3960531577599497,0.8091244798272745,0.1631638116492814,0.1498938495883016,0.1979915175049734,0.158454062049701,0.1583579507257812,callo_130.png,smaller
0.0720949112676956,0.856053287077073,0.5083664742792704,0.9218649073863264,0.0804311055577463,0.2560190176681653,0.3257002851083892,0.2407812333533515,0.237590274107299,callo_131.png,smaller
0.0998257940355454,0.6806890216425194,0.366374980446673,0.8488259077816274,0.1746710520367587,0.2403162525821062,0.3031009071576577,0.225549813278478,0.2389023507053566,callo_132.png,smaller
0.0904288705658368,0.7176129809483296,0.3682497020090863,0.8585590703343104,0.1474738636232064,0.3371338750495419,0.3777213536978265,0.3336416548613491,0.3062807401320747,callo_133.png,smaller
0.0779462256710807,0.7108906327039697,0.3706211231653694,0.7636420927175287,0.1440747322233777,0.1918989725178117,0.2595444239646608,0.1703533712227531,0.1948834184769407,callo_134.png,smaller
0.0862534065000052,0.5800787556943137,0.4745745937473932,0.4470776824746316,0.2032679096043896,0.0,0.0,0.0,0.0,callo_135.png,smaller
0.1360255219538597,0.7517841982398763,0.4188790397646978,0.8495720991457274,0.1703554749753776,0.2070445884899783,0.2244205218749411,0.2407592580025368,0.2349794398449476,callo_136.png,smaller
0.1088953207970992,0.8198832929264355,0.4179247991021341,0.8798601917267117,0.1208890941676467,0.3372114687220799,0.3473073074151543,0.3834301095925576,0.3555000254622196,callo_137.png,smaller
0.0790686738056216,0.7829202529969495,0.4704196177499984,0.855115160818297,0.1185635839156984,0.1906222417402416,0.2765651890434299,0.2194843914091404,0.228466340328005,callo_138.png,smaller
0.2572331462272688,0.7116075726766402,0.4016083650359165,0.7340490710920156,0.2613350194549958,0.3905033032151395,0.3219272439178534,0.3822805740161866,0.347334331206499,callo_139.png,smaller
0.2759034816115235,0.7582434217791598,0.4567931321941361,0.7479938024929869,0.2436829262094513,0.3211570249423376,0.2391968066229992,0.3677738696848063,0.3376004264418965,callo_14.png,smaller
0.0690564634038421,0.8953515397476228,0.5317333421611008,0.9644967289657274,0.0639489220020518,0.3256234980132011,0.4413487737325465,0.3784158400751342,0.3554744667353555,callo_140.png,smaller
0.1531036508232049,0.7181207810401382,0.4602870779017246,0.795299043180405,0.1991776114519122,0.2655937661031025,0.2583728374505777,0.2423291219550532,0.2516223348330591,callo_141.png,smaller
0.0598308666151007,0.813179760306121,0.4637309680039079,0.9312174784236618,0.0880988277529881,0.2891653356493681,0.4084684865128928,0.3045492402454162,0.2899663643090547,callo_142.png,smaller
0.0878431730045894,0.812799726731352,0.4129663943745333,0.908416362458178,0.1146988604290992,0.3042322751856264,0.3846892888372512,0.2784666278406978,0.310900287249992,callo_143.png,smaller
0.0943453651664198,0.6095624088932707,0.3270712172573254,0.7396437598947845,0.199505707965768,0.0777763050669874,0.1062636672874942,0.0912113561150057,0.0971475771769465,callo_144.png,smaller
0.1532066527990833,0.7401631167250495,0.511525058427609,0.6258602645107123,0.1794001726196402,0.3021068219908051,0.3283327337776736,0.3217013138590097,0.2983436603846548,callo_145.png,smaller
0.1824266477512905,0.7414161793674094,0.4377165228419,0.6858517594602223,0.2036367986476169,0.2170688248722863,0.2233634477519719,0.2187493761152787,0.2158912944944249,callo_146.png,smaller
0.2723598917527059,0.709567036199406,0.4556716347341386,0.6218993544769624,0.2702095284837192,0.23393378112056,0.198068216085017,0.2460115172989968,0.2631494511444616,callo_147.png,smaller
0.1281644312706183,0.842059242993038,0.4664498829334303,0.844582578297203,0.1145318852251984,0.4181405883830441,0.507580406783888,0.4104530956558652,0.3767106649119273,callo_148.png,smaller
0.0748438316563172,0.7023918470796038,0.3252061335763948,0.7919812672531581,0.1391883580831248,0.1949410095239614,0.2763803940849313,0.2378603086778329,0.2274938564222039,callo_149.png,smaller
0.332593411901578,0.8287853057385446,0.4715368759754152,0.7225133823555012,0.2330614965389982,0.4268785546843923,0.2858092261311817,0.4257476183210308,0.3993188634079073,callo_15.png,smaller
0.9688709254897652,0.0,0.0,0.3175333825786888,1.0,0.2977178657155639,0.0750172445466027,0.3370827954651049,0.304893075248982,callo_150.png,smaller
0.108977517388029,0.601984964185398,0.2482210767989541,0.8027580546162065,0.209179142849989,0.2935835702734969,0.3484861061052388,0.2657280278979799,0.29098419152904,callo_151.png,smaller
0.1100185205797371,0.8696283270774208,0.6128981497052874,0.90136439015909,0.0903245848826282,0.6650705481303655,0.8148199550074109,0.7327735923061139,0.6347336570981588,callo_152.png,smaller
0.1441041303107714,0.5565553377394861,0.2960956897583761,0.6779541746219708,0.2525170770236766,0.1841574063967795,0.2151103330756533,0.1831692825607751,0.1997294934823125,callo_153.png,smaller
0.2444298709390914,0.6757300889859525,0.3846332539650621,0.7437711847684803,0.2686878581200674,0.3230115982392941,0.2994660609110298,0.3057114829749264,0.293156550976427,callo_154.png,smaller
0.2048178807082603,0.8060756693212472,0.4877088771658333,0.7415669153625704,0.1883334275800282,0.3264903124414593,0.2910190509596143,0.3598227053202903,0.3366255346400837,callo_155.png,smaller
0.1833506319627429,0.794024615096355,0.397686324414136,0.7808639395080457,0.1781933741197904,0.3829283455178111,0.3652914275713107,0.3993858221367325,0.3942754790827781,callo_156.png,smaller
0.1383103807622236,0.9016229136448332,0.5136536766750064,0.8713637717893592,0.0986772519313498,0.4036618424570221,0.4400057493182796,0.4334161909792209,0.4038574568102785,callo_157.png,smaller
0.0962190471381555,0.9913601888913312,1.0000000000000002,0.8846850416262306,0.0406764010591386,0.369106409712303,0.5224625146747783,0.4072979015897317,0.4265486500419767,callo_158.png,smaller
0.1490215559435732,0.7839854542580662,0.3923218436708808,0.8467375122021288,0.1559395948613503,0.3718010832868896,0.3984963843579436,0.4263667186924741,0.4033509757086543,callo_159.png,smaller
0.2280576175900177,0.7649864833429487,0.4450591488891885,0.7338703124352062,0.2112227737816508,0.3370779065454029,0.2824431974466592,0.3679485915138508,0.3232598088346994,callo_16.png,smaller
0.1522346129442513,0.8817551346511658,0.6668947104552554,0.8145135369353662,0.1216722548586161,0.4904574339038946,0.593452977946207,0.4529321870713002,0.4555377497356508,callo_160.png,smaller
0.8186825048704051,0.2850010017388356,0.1334966550060535,0.5094525828747534,0.7381209211088511,0.4666962673162473,0.2082934332030851,0.5220116622477703,0.4877176541314433,callo_161.png,smaller
1.0,0.2249719682185658,0.349984731400487,0.3083948239392606,0.8818583456539455,0.3849602386674164,0.1814529718615569,0.3682799929962311,0.3726210902391362,callo_162.png,smaller
0.5782062768483519,0.5748295990756045,0.6055212722083676,0.1960925960596204,0.5047104741940618,0.2334210608324117,0.1003786676435408,0.2285952041570614,0.2164728683952219,callo_163.png,smaller
0.2353413186991042,0.7177631633398649,0.4611419730097053,0.7495155953303474,0.2498843054757933,0.2836466794362547,0.2341757040293075,0.3262593133913842,0.2904586244343375,callo_164.png,smaller
0.2455039107006209,0.7670820402928613,0.304235116582529,0.7781930803780046,0.2224323848757106,0.4246464263874749,0.3119525856610762,0.4169359298620137,0.3755570037845698,callo_165.png,smaller
0.3986457921311513,0.6922642032629085,0.3672765124328693,0.6170527049251877,0.3433383963368985,0.2995789867944534,0.1918137144592508,0.3155672824995893,0.2755263834005492,callo_166.png,smaller
0.1191273869737059,0.8126618101901983,0.36193205864692,0.885225634448096,0.1224565866791157,0.3399788685967279,0.3699306905874849,0.3947830925675776,0.3700460897120106,callo_167.png,smaller
0.2063223408261093,0.6260301877856613,0.4431077295758602,0.7285831911690108,0.2678823088131831,0.1886311490883172,0.1572052676753421,0.1600584746449838,0.1682832182577527,callo_168.png,smaller
0.2695928214626435,0.7976009637705168,0.5355675083018852,0.7125570444887304,0.2389617178837956,0.2703133652597536,0.2211349506132183,0.2922693781997377,0.2789294847825304,callo_169.png,smaller
0.2317538340926214,0.7676846860924846,0.4083693806583105,0.779691406658233,0.2131294866612749,0.3690853657219766,0.3066710276123868,0.3942056546830588,0.3666639629679485,callo_17.png,smaller
0.3575912475906493,0.7898072190719669,0.420901252560483,0.7204672920699693,0.2712070262406485,0.5479694200700664,0.4257001577046529,0.5298387947850074,0.5171172131962702,callo_170.png,smaller
0.2712924907747978,0.7227737287077964,0.4740835571740251,0.7179379198316189,0.2813993447368503,0.2494848040761353,0.1619462854178059,0.2164839919082842,0.2182502959679611,callo_171.png,smaller
0.3237828273898191,0.5461365210168658,0.6281129907365071,0.2717828579889181,0.3872747001610724,0.1587086383367639,0.1027955563149072,0.1538813846636735,0.1725447573885247,callo_172.png,smaller
0.2459857349417277,0.8409269031713822,0.4412854404334329,0.7909250646639432,0.1852532267269589,0.3650238446873728,0.2971843427422859,0.4082570537734968,0.3543032093293218,callo_173.png,smaller
0.2509964280952907,0.7736573856467097,0.6404244316631056,0.8066264214920018,0.2219719275100089,0.5364537983152101,0.547671241920833,0.5963744044126787,0.5426149281216277,callo_174.png,smaller
0.305833882524861,0.778132646564123,0.3775118937118189,0.7502046012315908,0.248472265299422,0.4994163141693611,0.3804093270401933,0.5706146712598872,0.5137300506603837,callo_175.png,smaller
0.3139724732423112,0.7679921186099188,0.3956593823997459,0.7577023708641084,0.2533607668110006,0.42206011633741,0.3422525631473131,0.4153713677893364,0.3905222231453181,callo_176.png,smaller
0.3637610590373745,0.730533053887958,0.3968133782611794,0.7153545796904117,0.2926802509692134,0.5064839924144756,0.3444841577922485,0.4882426451117779,0.4338616069132197,callo_177.png,smaller
0.3618532166234955,0.7055663236213485,0.4168048571477381,0.7034650474468949,0.3143875145914936,0.4510974029739398,0.3445834562959474,0.5641394324484298,0.4997072862128837,callo_178.png,smaller
0.3477467519213189,0.6941387575243549,0.3564672616746324,0.7135348441355474,0.3066325427173991,0.5307291696824128,0.3904485892102648,0.5761601162937745,0.5005078541572763,callo_179.png,smaller
0.2902246462225721,0.779381371402331,0.4077974310805438,0.7558020452142813,0.235214421688189,0.4570989464065461,0.3764854646860858,0.4795653044266696,0.4419910354905415,callo_18.png,smaller
0.2101556929134692,0.8447190791159098,0.5298115597264614,0.7755052783567198,0.1728310655289276,0.357290147134099,0.3685250739943703,0.3781214789100406,0.3876667594046141,callo_180.png,smaller
0.1919669412897374,0.7728027100630004,0.4253332515919403,0.7332936287841987,0.1932687907858515,0.3769764410511164,0.3890969875396384,0.3830920836173486,0.3688861115464193,callo_181.png,smaller
0.1687003081059141,0.7193907342748749,0.4592140193069075,0.7516456261003794,0.2020434099896932,0.2662794158985706,0.3096779379942496,0.2692998178256898,0.2801152496729118,callo_182.png,smaller
0.2079379348025958,0.8358864886705719,0.5835209179144811,0.8065261705438749,0.1732265012966189,0.5476159704337198,0.538133538239798,0.5177159857360355,0.5108587423236428,callo_183.png,smaller
0.1566213313447266,0.8044556972629464,0.4807121287516895,0.8159843300716032,0.1513157691597618,0.2971075632607205,0.3093330683449855,0.3095241476053983,0.3005363447295853,callo_184.png,smaller
0.1854198178191176,0.7514827773883823,0.3955828355997656,0.7697253737598775,0.1957646172959536,0.3436663298951549,0.3275393020827024,0.329652426240305,0.332824580134136,callo_185.png,smaller
0.1752756866632424,0.7317592250238225,0.4214537509285315,0.7979801869892862,0.1953479259616019,0.396744176080407,0.3880241277086804,0.3602325214662108,0.3496774065971476,callo_186.png,smaller
0.2428886387920968,0.6880939630276908,0.5160487544970072,0.6230598205535411,0.270472728156593,0.2175682816279859,0.1743903965130867,0.2122497530593048,0.2011080389173792,callo_187.png,smaller
0.1315787365793752,0.8575827137365839,0.5225986316213302,0.7971166712367506,0.1137774207044023,0.3720827957289289,0.4079501069094016,0.3629398478736865,0.3440606432920282,callo_188.png,smaller
0.2070011533728847,0.8260419154120129,0.441139746154142,0.7960299053536461,0.1810212110481226,0.4565587564843769,0.4505359831789456,0.4766157299008144,0.4270852733500197,callo_189.png,smaller
0.3448281570530973,0.7506558206019647,0.2993745779638829,0.7744751335089557,0.2757828413103935,0.6967640738334611,0.4913161056463955,0.7163471928299464,0.6137396299033964,callo_19.png,smaller
0.4557418361423787,0.6818156933319539,0.505440483659348,0.557151456510014,0.3854380288222401,0.3629575729517407,0.2213791128512407,0.363187424812935,0.3381923373893831,callo_190.png,smaller
0.3396307104631603,0.6816495478597959,0.3581753770284606,0.7227583356639311,0.3080350655524007,0.5348276268457818,0.3903334807346192,0.5522077890603662,0.4777333507104643,callo_191.png,smaller
0.4721372814773426,0.7235443837999251,0.4202997670775896,0.6609870196435788,0.3704747306725635,0.6367582987178322,0.4418663311170302,0.6962552080305451,0.6176484406258258,callo_192.png,smaller
0.3748333452658348,0.5164703824427259,0.3655657577017329,0.6018201683158786,0.4277387723170909,0.2532831787906658,0.1404799582479909,0.2634544569814497,0.2394925390146314,callo_193.png,smaller
0.2330262562877602,0.7306161189605063,0.4430241020759826,0.8164285190098308,0.2366149077711882,0.4205406228729393,0.3713452811498388,0.4849095245814348,0.4304644636701507,callo_194.png,smaller
0.245820304616166,0.5016280024104418,0.3325412769541336,0.5217485415339445,0.3640301148400895,0.1282097675845509,0.1185056268710567,0.1505198775627231,0.1805056068280182,callo_195.png,smaller
0.2729055183710505,0.6239566278444024,0.501312673938406,0.489667350027239,0.3115056302379038,0.1473297897628369,0.0883452264047722,0.1653623085880798,0.1304833025347263,callo_196.png,smaller
0.3939180797106384,0.6484692998315813,0.3664994116562996,0.6073070980038562,0.3681564266453851,0.2873996956286557,0.1980615442039234,0.3121039136478719,0.296279786150576,callo_197.png,smaller
0.2394778582417539,0.7784275838895329,0.403031376281974,0.817904693808388,0.2098957216335034,0.5597176893426951,0.5261724543418379,0.5635914911581034,0.5252314008042658,callo_198.png,smaller
0.4623129547436647,0.5920175398803393,0.5099596206770376,0.4953817739746489,0.4305876400380739,0.2813671762292253,0.1381162909577035,0.3142675021283863,0.2838832163989471,callo_199.png,smaller
0.1709882245369801,0.733500555422272,0.364223046242933,0.749147763710301,0.193284913242125,0.1994575177241494,0.1758457856910064,0.2112142452691171,0.1837382012480405,callo_2.png,smaller
0.2712749196408808,0.7670853453348081,0.4549722916595908,0.7636670567606236,0.2348822420167934,0.3538211537349077,0.2655877954620275,0.4441756112196469,0.3783735091248357,callo_20.png,smaller
0.3739554135627413,0.6099224970577732,0.3099926204530597,0.6175971515371925,0.360142402867603,0.2834841355125016,0.1739336810500907,0.3164136853225863,0.3024629329762017,callo_200.png,smaller
0.3505197260200433,0.6871237796001788,0.446744137070953,0.5606983671939778,0.323499244113215,0.2828549281461731,0.1641427088335078,0.3530753935969084,0.281628346507057,callo_201.png,smaller
0.4038734694697526,0.7718894478892309,0.4224814360266701,0.6735912184863047,0.2983257161329402,0.3596307729098362,0.2250944110726539,0.4111152367385908,0.3523803688087573,callo_202.png,smaller
0.2920938723429769,0.6654367264786569,0.3386753763051969,0.5677569036189336,0.3032023103024179,0.192805943513621,0.143995848319448,0.1966793873227549,0.1948970134616028,callo_203.png,smaller
0.3354295872058497,0.6728026721243419,0.4877803700312995,0.588025978836817,0.3153540221507206,0.2118574091914239,0.0998431958843247,0.2678657846679,0.2130611156345442,callo_204.png,smaller
0.3331536931674892,0.7410382332362233,0.3554452848697379,0.7240450419881528,0.2754236110676539,0.6823287806491591,0.4623996362651221,0.7064452521537027,0.5999550065555388,callo_205.png,smaller
0.3576010685822427,0.804755980678002,0.5029673337097695,0.7255820024500741,0.2671802496717992,0.4590314616033316,0.3071619128641581,0.414534016425133,0.3783022319087469,callo_206.png,smaller
0.3219447335528143,0.5508817758588007,0.3657272213361303,0.4995786451836155,0.3815895549151418,0.1973454607399428,0.1203674305686793,0.1872530398368109,0.1842706527275231,callo_207.png,smaller
0.254143055700502,0.6950847945326131,0.3263668209374794,0.75644136250658,0.2664343974709681,0.4117416766968107,0.3377186970917959,0.4266151923001639,0.3823692321556334,callo_208.png,smaller
0.3051395685485859,0.7811331645401647,0.5625108134186201,0.7547304336700922,0.2393825240406618,0.7627862953557413,0.6837015417895862,0.7869972949340641,0.6917866554017509,callo_209.png,smaller
0.3078432623111554,0.700002437324982,0.5139342399535536,0.6134746501143882,0.2968974884726109,0.2945153728350231,0.2342878567623695,0.2626786874185756,0.2618055633586779,callo_21.png,smaller
0.1933947773045649,0.8679305998837408,0.4511899424363239,0.8711553114265103,0.1478128162141211,0.5266351312630915,0.4993939415281265,0.4518109815677766,0.4153529847114026,callo_210.png,smaller
0.2924222052557591,0.8001877536258637,0.3985988700442016,0.7944080759273486,0.2351710351796782,0.5701790452813135,0.4369623225710736,0.5791767995424695,0.515973181106119,callo_211.png,smaller
0.291015017026985,0.8361624342894887,0.7815931393109743,0.7049445767488152,0.223994724237923,0.4764063777717354,0.4406954886679836,0.4801447571379723,0.4473654237873823,callo_212.png,smaller
0.5338836566376299,0.5889316382639245,0.4098625209386182,0.5287536659850174,0.4732708735241879,0.4582569550891399,0.3001317413603113,0.5182686862825927,0.4743965668670831,callo_213.png,smaller
0.3335625977841627,0.7376379840410818,0.6037525657889011,0.7191589877183091,0.2925796879596607,0.4682239740337562,0.4052668036960323,0.453739139887893,0.4393346341411894,callo_214.png,smaller
0.362732629841494,0.632153865445837,0.6373803335919632,0.5717025511537237,0.3606180826768007,0.3908425387990314,0.3862652569036543,0.2767900692073662,0.3125289965258851,callo_215.png,smaller
0.542978527087004,0.4294239436492431,0.2974197762878765,0.2639786253439808,0.5542446455999004,0.1803209194085634,0.0784776075972672,0.1585218970323633,0.1799077877034524,callo_216.png,smaller
0.2128956024283244,0.7236826824351077,0.5119521438683317,0.7406122602805931,0.2322519175964759,0.2309539101813358,0.186755457209498,0.2516323574421374,0.2587053109294577,callo_217.png,smaller
0.2198410195728205,0.7245081426436064,0.3852307222912595,0.8006818396805278,0.229054147514533,0.4175333889125994,0.3732712148960168,0.5035379104528557,0.4738377531133306,callo_218.png,smaller
0.1865679225439649,0.708343347983901,0.4394125846349264,0.7711188486730034,0.2157441144145354,0.1980231494260379,0.1805477892930526,0.2295058459037905,0.2277731566026956,callo_219.png,smaller
0.6398719907181545,0.5997941278760086,0.5406829877017689,0.1774348558190972,0.5056858462555163,0.2194613156184117,0.0976283696667532,0.2373288989696043,0.2174823273542509,callo_22.png,smaller
0.160727424433171,0.7930515847836559,0.4647524042819512,0.8559014765468618,0.1451057369176058,0.3812989085552741,0.4309927892178878,0.3703338942151787,0.3541943761484388,callo_220.png,smaller
0.167639221169053,0.780036456502927,0.4365371412022267,0.8631206772036588,0.1710587361251939,0.3205451106549762,0.3356325287013421,0.3497745918190574,0.3430752158109523,callo_221.png,smaller
0.2284067056016168,0.7655282983317391,0.4367514159607242,0.6435239452024719,0.2142469592783223,0.2676245295807126,0.2326449727879802,0.3200554041803889,0.2819543118465177,callo_222.png,smaller
0.148714367849771,0.7889149028504492,0.51850483122304,0.7583490054314641,0.158862461417155,0.1836171059526763,0.1804681107690332,0.2303430767822311,0.2091804961343037,callo_223.png,smaller
0.1021523975332174,0.8275858980809572,0.5071919346660057,0.793001095060494,0.1084731358764418,0.2427850118350943,0.2849797088506853,0.2361409334534822,0.2377380606398099,callo_224.png,smaller
0.1698594406527197,0.7699204795150241,0.3701213521431319,0.8738053305585183,0.1783941515347487,0.4044406016775025,0.4039858850522141,0.4697191609652028,0.4211381024217468,callo_225.png,smaller
0.2967145602519904,0.8319988813106787,0.51481781533956,0.7344925705209722,0.2321181160529938,0.4602952206089352,0.40380845366325,0.4737026991980008,0.4411753405638127,callo_226.png,smaller
0.2673878538079394,0.8493468766918908,0.4733847026384674,0.7983537061431569,0.1984583809324077,0.5078006119364724,0.4354257223109568,0.5928549601191974,0.5257045950241697,callo_227.png,smaller
0.6578784099767055,0.138769378486391,0.1091712249785843,0.4022298149562955,0.7596515994969748,0.3135443859946299,0.1861210500013525,0.2592045323742515,0.2867835600273358,callo_228.png,smaller
0.2314083934106789,0.7717633023995192,0.3972687024168462,0.8235601386445044,0.2087097549290563,0.4763954606567229,0.4450972736223109,0.4823611093250909,0.4488370940603048,callo_229.png,smaller
0.3401012864949764,0.6956561007953033,0.5119297057486625,0.6020845758754154,0.3045227314758751,0.235638058719325,0.1555763150083249,0.216761206691495,0.2206135069082399,callo_23.png,smaller
0.3323248689548775,0.7155679112669251,0.4233945805388817,0.7241826122537534,0.2968358143586909,0.6784429349518794,0.6014395128447818,0.6742466697137343,0.6013859567241364,callo_230.png,smaller
0.3891637524908783,0.6400910206525423,0.4132919334635216,0.7009451298510321,0.3692323849005317,0.5127459688416556,0.4094122882379317,0.4597877894730881,0.4851642470399345,callo_231.png,smaller
0.3574942499586112,0.7517419697848315,0.4867814639202767,0.7525453931569892,0.288780576852135,0.6103791062846277,0.5077329273816256,0.5513741856703598,0.5314370515604259,callo_232.png,smaller
0.3388171363450534,0.6723898348585013,0.2871700307969266,0.6524316677395214,0.3333029915372851,0.3859702828451883,0.3065359677587927,0.3801256140501506,0.3508546504279596,callo_233.png,smaller
0.277868263989724,0.7428510047029331,0.3805701476865948,0.7285288277749524,0.2499352171024099,0.3614059960119635,0.2955642669236136,0.3772928225735413,0.3329648129939511,callo_234.png,smaller
0.1865499975236127,0.7273424449929422,0.4506964518265915,0.7614861264857034,0.2060865088206821,0.2599803406561942,0.2609059424060282,0.2653760336819558,0.2527595303032525,callo_235.png,smaller
