area,perimeter,eccentricity,extent,solidity,orientation,major_axis_length,minor_axis_length,filename,label
0.03045007885478588,0.05187237208761654,0.7920349231365833,0.6061028647064384,0.9850087356923853,0.8248893929353982,0.08300633932350138,0.05961392894649573,callo_11.png,smaller
0.12507582190949898,0.2367030002128829,0.9669598185993954,0.3523624641018654,0.30570951907931687,0.4971869629341384,0.5039204143003403,0.13403533538750229,callo_110.png,smaller
0.07230377289821666,0.13212475093613088,0.8759455542611762,0.4078114659166115,0.7550556983764873,0.6253570225916725,0.1940687466596736,0.09885029604581225,callo_111.png,smaller
0.22479679728254276,0.17441794838110955,0.7192448709979059,0.6713835042694929,0.9858868783587929,0.2119334939162092,0.2756290362106193,0.21658218067398036,callo_112.png,smaller
0.04949654252092685,0.09614207713628779,0.8201758409319053,0.3635269162851836,0.5892648684419496,0.3849919015084252,0.1456027252320847,0.09254109882769643,callo_113.png,smaller
0.054955720004852604,0.08087750767465354,0.802736774335491,0.5207935920893836,0.9116832597386819,0.3422723415578426,0.12938660237853106,0.08733136153758964,callo_114.png,smaller
0.038456872497876986,0.10651900516374299,0.9830141130802103,0.33759625124227727,0.6200962745211805,0.5383460941652083,0.23619016809105126,0.03490367797814591,callo_115.png,smaller
0.06369040397913381,0.09819008817338351,0.8264515744068491,0.5657138349776061,0.8894312325563944,0.39632367609461006,0.14509236431557326,0.09027305215448683,callo_116.png,smaller
0.09620283877229163,0.13264875863699505,0.8473602516063578,0.6532238529649672,0.7168043392287098,0.9557954731646793,0.20779990388310504,0.1195085555901256,callo_117.png,smaller
0.06453960936552225,0.12417683477982924,0.8944578843311287,0.2092635984760406,0.5175741766402728,0.3720161448436487,0.20984005004772627,0.09738677986709138,callo_118.png,smaller
0.026567997088438676,0.05083049071071789,0.8836266912832861,0.5764679705150733,0.9876317131628085,0.602769392937702,0.0938217295262638,0.04398607833214301,callo_119.png,smaller
0.04221763920902584,0.1145680424453196,0.9827624492544368,0.39005625413633355,0.4552902387358173,0.5221300755381864,0.27454951805584243,0.0442718312121697,callo_12.png,smaller
0.16571636540094625,0.17206043994335912,0.8202030067075945,0.5582567581326681,0.8925204489609351,0.13570319617545806,0.26882224178581876,0.16868676773393557,callo_120.png,smaller
0.25573213635812203,0.243882780676239,0.7368005597019422,0.48745270997757734,0.763801926467969,0.8178102399389107,0.31932455655651354,0.2416850090553909,callo_121.png,smaller
0.050831008128108694,0.08976005005774904,0.9037019986126179,0.3678962967225851,0.7434925390065241,0.92535771528785,0.15714104522271727,0.06743412335085566,callo_122.png,smaller
0.043188159650612644,0.12935048994762097,0.9364262575008847,0.2291893461554046,0.39900737434356126,0.0727381194752929,0.2773723515278933,0.09769289649599164,callo_123.png,smaller
0.09232075700594443,0.11796743225996867,0.7774237554293549,0.5010396210317716,0.8188674120978423,0.6768908393926323,0.17727281642247775,0.1263238549863235,callo_124.png,smaller
0.13429576610457358,0.13774477634655388,0.9030803799046448,0.9540893099724825,0.9465270311568417,0.4858953853669835,0.26024879676050294,0.11626255889956566,callo_125.png,smaller
0.005216547373529055,0.015544449170417148,0.8668555823103264,0.4758889356837735,0.9019002647545185,0.6305100769584238,0.02601820394854551,0.012065995158580804,callo_126.png,smaller
0.053014679121679,0.12081319668188176,0.9384987566653854,0.48313948400435375,0.4761952656159383,0.45316397327457847,0.2420387826405817,0.0821809028971918,callo_127.png,smaller
0.01880383355574427,0.055652762736323524,0.8453575343988465,0.22084924021869184,0.5277966283479208,0.7100075286010155,0.09674307953699579,0.05614798664935194,callo_128.png,smaller
0.13441708115977194,0.264672388447851,0.7875407092766888,0.21796806995008688,0.29300119516958745,0.8726964116805804,0.3394533491524213,0.23091055861058404,callo_129.png,smaller
0.059929637267984955,0.09059355515926797,0.7546047783090732,0.4800321061526765,0.8389668791639338,0.2910337538336071,0.12994959039022555,0.09972627499418377,callo_13.png,smaller
0.060172267378381654,0.14125142131130772,0.9659160627494362,0.40429263877857163,0.34005323238035334,0.48504641715541746,0.3347426187466385,0.08494605694750357,callo_130.png,smaller
0.10178333131141573,0.12608797297494842,0.8800434461524435,0.7808184771643218,0.7995970157518426,0.508276439397243,0.22348713318121372,0.11210349099083317,callo_131.png,smaller
0.08855999029479557,0.17979997982428098,0.9670457138047625,0.5706521225300178,0.5574105382908265,0.016626416906331987,0.3528221270354861,0.08876251739573571,callo_132.png,smaller
0.12823001334465609,0.27556105612651083,0.9385502639226729,0.12932910593631203,0.09068493294522667,0.9663722420062089,0.6584385289836392,0.24291239660747113,callo_133.png,smaller
0.06126410287516681,0.11720543059185293,0.946361547428877,0.36423049154683834,0.6925776626472993,0.9328912985203932,0.21798027421723187,0.06682086233307855,callo_134.png,smaller
0.0,0.0,0.8472070488972684,0.46937823923264027,0.7868379045991722,0.8374387693053862,0.0,0.0,callo_135.png,smaller
0.045857090864976344,0.07668036447518707,0.8371043595661988,0.44719364391766775,0.797718031771294,0.1367647296542434,0.12773694511699352,0.07658532918113992,callo_136.png,smaller
0.16571636540094625,0.2714650340523195,0.9235640709284118,0.21528323716242997,0.2846129062513679,0.4349462643044459,0.4601515852799497,0.1862014584918959,callo_137.png,smaller
0.12070847992235835,0.27500129670894513,0.6789009588694126,0.16036309423855477,0.14435527797271036,0.3005963874403978,0.3782340091317902,0.3120834033493072,callo_138.png,smaller
0.06417566419992721,0.13233312721151064,0.9417223976152199,0.2359136447659691,0.566519463848781,0.08359275994765092,0.2509042073444413,0.08287582212356731,callo_139.png,smaller
0.0746087589469853,0.11314516023436305,0.8894058099405596,0.4343410130292766,0.8060525532086105,0.11134191502870061,0.19773902131966242,0.0940946646777453,callo_14.png,smaller
0.34829552347446313,0.5070188977381989,0.808161875632503,0.3146840915537143,0.24527275360626188,0.8303693536452632,0.7103099778280195,0.4551942966695579,callo_140.png,smaller
0.06417566419992721,0.11849143996083289,0.8562470592049886,0.3123039020604163,0.6583993028676404,0.8321817456630121,0.1918086852511523,0.1065373187488709,callo_141.png,smaller
0.12410530146791217,0.2472821704908881,0.9905815854750372,0.3199412506773413,0.2735637683667471,0.48161569330387205,0.5738182274018753,0.08977514556403099,callo_142.png,smaller
0.17008370738808687,0.2629696265281116,0.7977016962986544,0.2608781739800267,0.35432476465850316,0.3149020631082809,0.45632677184081394,0.30137952705533155,callo_143.png,smaller
0.017833313114157465,0.03625641948379623,0.8698954725885385,0.8404879369472356,0.9659888866220276,0.552166503431154,0.061756327264953184,0.030752851211400818,callo_144.png,smaller
0.06381171903433215,0.13361913658049054,0.9701613826237773,0.41604714308509666,0.6677116562716771,0.4581741859534504,0.26601614388898376,0.059152844875871004,callo_145.png,smaller
0.04427999514739779,0.07522173054752897,0.808846641595835,0.47336917095148395,0.7670525488922524,0.5933683292924846,0.11113977333676056,0.07409403798679592,callo_146.png,smaller
0.04622103603057139,0.101000100878595,0.9214148026197205,0.3287833664240017,0.6258279210904876,0.07683886231935472,0.18285156619547943,0.06979960022946932,callo_147.png,smaller
0.18621860972946744,0.19874381880934722,0.5502261686091172,0.5931793770139633,0.6722592702460426,0.5680489937330495,0.23337400611820402,0.2302910344572184,callo_148.png,smaller
0.062234623316753605,0.10166098142143576,0.7917679919864495,0.4241552936126067,0.7958056683565979,0.3388536109215958,0.14404073019223732,0.09987594247442275,callo_149.png,smaller
0.07533664927817542,0.1158836695061714,0.9097496058549669,0.4786530923131747,0.7106786636865594,0.0593835390349744,0.20525036813310776,0.08652301493702644,callo_15.png,smaller
0.033968215455538034,0.10332799162447362,0.9121854114317941,0.42583447877954833,0.5241112454071403,0.45628190894812043,0.15805213053479236,0.06380345525948816,callo_150.png,smaller
0.14242387480286303,0.3256949145776865,0.8661544971183045,0.09007493314487125,0.12037126076212817,0.6668105538206999,0.5744536771826483,0.3098734076241303,callo_151.png,smaller
0.4648792915200776,0.2900278722033278,0.668234068417356,0.6254078367417755,0.8429952395878615,0.1740198291885427,0.4026722307357674,0.33631873805184503,callo_152.png,smaller
0.0542278296736625,0.11307979082578967,0.9787214709674769,0.6799241460062109,0.624799532485563,0.9931426362983846,0.25616068331847386,0.04558387353611602,callo_153.png,smaller
0.1171903433216062,0.25620046459068513,0.9469965317982735,0.3382528127068167,0.2798417642654941,0.9679144635360295,0.4539782401679262,0.15187779536895732,callo_154.png,smaller
0.047555501637753246,0.08778354245405647,0.9534176927672603,0.6723774577061377,0.8178635174636169,0.02558990712617143,0.1827476108616773,0.048906873235152686,callo_155.png,smaller
0.118160863763193,0.12882648224675675,0.8247118550478533,0.7523222558381393,0.8533799666751121,0.543351336058535,0.21079533923902638,0.13097678483734496,callo_156.png,smaller
0.15188644910833435,0.18770601023905126,0.8265685259406866,0.3773410517622449,0.7303478840552389,0.24208371142555374,0.3018942737966893,0.18562898415742493,callo_157.png,smaller
0.2912774475312386,0.3143179909148639,0.757271434724534,0.39064615021977916,0.5401518059879905,0.27211580342266384,0.45538176961544885,0.3281000858609311,callo_158.png,smaller
0.10372437219458934,0.14950883486826402,0.8931842401746414,0.7209407698662964,0.7076170529812971,0.5213167488495257,0.237799682614313,0.1118241105818378,callo_159.png,smaller
0.05095232318330705,0.08393164837194633,0.7459730440620356,0.5112234050776323,0.7802696803691254,0.8173264995007774,0.11295247939725123,0.08951720415379114,callo_16.png,smaller
0.3143273080189251,0.31529450288318916,0.7542151632068438,0.7632638429296272,0.7094071022947506,0.029856646137928433,0.3726821702645234,0.27153361088385136,callo_160.png,smaller
0.1563751061506733,0.21789603406979322,0.7385344473215851,0.7290876756006037,0.7916785212662771,0.11763594898633001,0.23917316650121223,0.182706495233954,callo_161.png,smaller
0.14533543612762345,0.3012383053323019,0.7024237479602031,0.8080646686205919,0.6729095458745703,0.5013980058551675,0.26272113921154405,0.21284158643371223,callo_162.png,smaller
0.02038092927332282,0.101000100878595,0.8664728099825579,0.0364597587615631,0.06510095468793625,0.37747412527805485,0.24554181217848103,0.13116068357110158,callo_163.png,smaller
0.057867281329613,0.13392863398114532,0.9634033303139679,0.5001422318204511,0.6111437221937308,0.026395892669276833,0.2381030391464929,0.05830818813187986,callo_164.png,smaller
0.06150673298556351,0.14600218990351016,0.8458758980971605,0.12865179162333362,0.34430791534341487,0.8302299723020863,0.2503999833672746,0.14477296272091034,callo_165.png,smaller
0.036515831614703384,0.13895928228213064,0.9950665778852293,0.34193936115636,0.2599038829899698,0.501187820418018,0.36197899063560646,0.03697067605303613,callo_166.png,smaller
0.10712119374014314,0.1333392568717077,0.795355314256807,0.4966384723410437,0.8254752499082509,0.1720309484398999,0.20407033250239637,0.13812060829951325,callo_167.png,smaller
0.036030571393909985,0.07140558818212041,0.7897410907349782,0.388231512966217,0.8114142403042086,0.7115094615995987,0.09921673245768595,0.07078543806825366,callo_168.png,smaller
0.057503336164017954,0.09621358056969095,0.8326332563592366,0.39578647351852186,0.8077505844545456,0.16499787282678802,0.14907646311638384,0.0906932964335011,callo_169.png,smaller
0.0649035545311173,0.12487346703937163,0.8095408144149341,0.31265892228917763,0.6237996767415017,0.17788402812495507,0.1846357785215368,0.12050186137757549,callo_17.png,smaller
0.15067329855635084,0.20228621549080264,0.29560106993003366,0.6970756939230882,0.6523145634920875,0.20061980373316973,0.1867843152228169,0.22409081620557122,callo_170.png,smaller
0.03020744874438918,0.07740661442660127,0.8964689030945775,0.31565346191421634,0.576837075961003,0.5920731742657257,0.12827628986107154,0.056744216997496245,callo_171.png,smaller
0.017954628169355814,0.08750366274527357,0.9673650863603177,0.19257973578373977,0.11398647285780489,0.9921918308235422,0.2341326397718635,0.05300007126210745,callo_172.png,smaller
0.06393303408953051,0.08670590936045625,0.5786309971700573,0.6986994364558892,0.8630843258498573,0.7308003004607951,0.10914157493856885,0.11440703314647935,callo_173.png,smaller
0.3178454446196773,0.25557533576454605,0.620285559406439,0.5575778302190859,0.7931021472050233,0.6767382807855141,0.3145032435927649,0.28228442608978915,callo_174.png,smaller
0.09219944195074607,0.10998989841179524,0.7658540815516501,0.6385546173300556,0.9311616824893356,0.1773772977058521,0.1719965998203178,0.1262014208283354,callo_175.png,smaller
0.07800558049253911,0.10429836956796912,0.91043527520603,0.8346698677781377,0.953751587503175,0.449694334372291,0.19567919027266528,0.08176682411906686,callo_176.png,smaller
0.10226859153220914,0.20679285609092382,0.8171362417651109,0.15517685123906166,0.29547080934015757,0.8708386408785471,0.29443119752511054,0.18613757248054352,callo_177.png,smaller
0.1318694650006066,0.17036381204844944,0.7988548861861714,0.44007209368106676,0.7767473279500974,0.26195868862282157,0.25071280461293677,0.16710568092455097,callo_178.png,smaller
0.1595292975858304,0.20283984088353868,0.8871844598768993,0.5287557908669756,0.713534131331665,0.5557485924144042,0.30462454285906077,0.14902905033593772,callo_179.png,smaller
0.09996360548344048,0.14027490934298248,0.8019106776654181,0.5286468074698587,0.6794525552907685,0.5763483551507043,0.19374897695391535,0.12904659061529436,callo_18.png,smaller
0.10784908407133324,0.1474250721144667,0.8480558507885342,0.47431738826453446,0.791789541875453,0.8703294394243886,0.22498051747457065,0.12906166683154513,callo_180.png,smaller
0.1524930243843261,0.3107102248248351,0.8123954070417629,0.2927454558824513,0.2466957139081648,0.595287777823675,0.47287061486003923,0.3009621324290279,callo_181.png,smaller
0.10687856362974645,0.22105742991719077,0.9533492942600189,0.3630504278150704,0.353105359737387,0.9697931462790808,0.40300715669122883,0.12465534143173765,callo_182.png,smaller
0.2463908771078491,0.26123111289167056,0.7328348427601533,0.5545381488134631,0.5789300775195249,0.9032350052476055,0.3399055034397664,0.2585150244790863,callo_183.png,smaller
0.07594322455416716,0.09739233478856617,0.8150373903532564,0.594592883480328,0.920428611712911,0.12254919139291276,0.15942664497700704,0.10276267880066156,callo_184.png,smaller
0.06174936309596021,0.10940052130235764,0.8323323666756758,0.38822851174718725,0.706775436187288,0.10547349724290328,0.15327816446830128,0.09331046129830797,callo_185.png,smaller
0.12798738323425937,0.29270714609139237,0.980349521588267,0.29358943505204266,0.30625740522557043,0.9695842727866232,0.597922581766478,0.1274720753453493,callo_186.png,smaller
0.029479558413199082,0.08268139071966794,0.9686463851874129,0.4986763732627399,0.622796254743808,0.973023275116525,0.16276639135355603,0.030749234532932233,callo_187.png,smaller
0.1186461239839864,0.1835088670395848,0.8176158907524202,0.41039982159813543,0.7304307018224185,0.8117833127535925,0.24447076072785823,0.15481407772075065,callo_188.png,smaller
0.14218124469246635,0.21286538576880784,0.8753725430441638,0.4302626602907002,0.47729666453058806,0.9853870869819454,0.34349941240347154,0.17771962360981194,callo_189.png,smaller
0.18330704840470702,0.1951003010026168,0.7638321876070906,0.5763940416984876,0.6417851854028147,0.5641437439762473,0.28561265653342516,0.205811400482873,callo_19.png,smaller
0.057139390998422905,0.12872536112148175,0.9370525880347579,0.33621038311640566,0.5083455744042016,0.5699567752452375,0.22675046660632642,0.07738437358955796,callo_190.png,smaller
0.13757127259492904,0.307030955301403,0.8855958356571135,0.18974751195634532,0.12304478645462152,0.0008089295493049486,0.5604393387443362,0.2797287696950312,callo_191.png,smaller
0.1359941768773505,0.1969756874810344,0.8913339039745286,0.4669549030845758,0.5973658402507456,0.3331765828599176,0.30389720946178916,0.14566108142466652,callo_192.png,smaller
0.02038092927332282,0.05083049071071789,0.8846369484782567,0.4318332230311052,0.7284487518666123,0.6194219226681824,0.09275221764298688,0.04314132415574102,callo_193.png,smaller
0.09511100327550648,0.15228309585677396,0.5687412050396997,0.4141288210778615,0.5138827649926249,0.768598440551338,0.173641471138397,0.17305158552111974,callo_194.png,smaller
0.03251243479315783,0.10207773397219524,0.8803443962426817,0.33327804116783827,0.3256968532830532,0.5701216860494385,0.19722564628909905,0.0983741091394886,callo_195.png,smaller
0.014679121679000364,0.03788767797013249,0.7948745505649208,0.5953602155620685,0.8248499341558786,0.8329072320489581,0.050256803435984945,0.03762032433613794,callo_196.png,smaller
0.03518136600752153,0.06661906787321635,0.7283799219686377,0.5830829022542174,0.8262871197315886,0.32963427547722024,0.08626403870752347,0.07337482728367434,callo_197.png,smaller
0.2707752032027174,0.24405540523491712,0.9097178383012029,0.7770381333985554,0.7604759685204785,0.4984530508773531,0.4216337089255246,0.18528116862523353,callo_198.png,smaller
0.03481742084192648,0.07966300173907671,0.8308091808318351,0.3467975405319937,0.7018991915122581,0.22697868901528573,0.12259787715837878,0.07535448987206841,callo_199.png,smaller
0.028872983137207327,0.0671369415492508,0.9098348531698423,0.5069703303227313,0.9028617088818298,0.0949044397990243,0.11538105448291239,0.0454872866902666,callo_2.png,smaller
0.069998786849448,0.11380604077720383,0.812795910992077,0.29635648104377416,0.6809557251959963,0.31198044675151604,0.1705390415652123,0.11047526776349254,callo_20.png,smaller
0.04185369404343079,0.069601705137106,0.7863631673092218,0.617171048673365,0.8972155682901948,0.31515480228790005,0.10618126915080375,0.07615169503401137,callo_200.png,smaller
0.043188159650612644,0.12470084248069349,0.8580052111427062,0.3947836479849524,0.690728465711737,0.3850292390539618,0.14059590473310513,0.07724132747604351,callo_201.png,smaller
0.057382021108819604,0.09877946528282114,0.7686237285857602,0.3583537313291049,0.718115558693287,0.2439070973219123,0.1344976247766817,0.09953294611589689,callo_202.png,smaller
0.04221763920902584,0.13066611700847278,0.9273767839090353,0.25283497938196814,0.20700117954666808,0.4716393209362715,0.26848437429215505,0.101817888786224,callo_203.png,smaller
0.03020744874438918,0.08892654495623012,0.9597904160212732,0.2712466304014463,0.35840090879006925,0.44985085679167236,0.2209593222885992,0.056364257260827146,callo_204.png,smaller
0.1147640422176392,0.13854252973137118,0.7267959261426841,0.5479935755677874,0.7990209164491282,0.3499050019750799,0.18954303874413153,0.15004410631044193,callo_205.png,smaller
0.09644546888268833,0.14391842714971287,0.8996464753935512,0.4087564211654218,0.7898283533344208,0.59691075158196,0.23915194008781726,0.10850408613460083,callo_206.png,smaller
0.02147276477010797,0.04479371274953545,0.8649084010287299,0.621282695019135,0.8641026408266408,0.5914777022709024,0.07475075817974333,0.038925795583629276,callo_207.png,smaller
0.11634113793521775,0.21275813061870313,0.969900977599362,0.33923642235421253,0.4052538670409578,0.46589945135086,0.41062449088835457,0.10112854786221898,callo_208.png,smaller
0.44255732136358117,0.32046815805098083,0.8645059385596713,0.5998517542129473,0.7800512044039363,0.4970460170297427,0.504594733431082,0.2736122684792203,callo_209.png,smaller
0.07339560839500181,0.11068039664650789,0.8567806972052451,0.4865754581345992,0.8339883760441917,0.5829709490196493,0.17067804520387087,0.09448874352926612,callo_21.png,smaller
0.17578551498240932,0.27677556206208775,0.9359745710564621,0.2079707531763968,0.3201818684983443,0.5800959530741636,0.4847879535484767,0.1796028201271643,callo_210.png,smaller
0.11609850782482105,0.18133011718534225,0.7984155603283787,0.46993575895777356,0.45455630981139117,0.42859024572440574,0.24864458599993783,0.16595299294361787,callo_211.png,smaller
0.20368797767802985,0.15301547983301786,0.7197905287831392,0.8682963353486859,1.0,0.982511492748299,0.25200841513477573,0.19871701923901483,callo_212.png,smaller
0.10008492053863884,0.1154372992635401,0.7564174328126493,0.6214702170587085,0.9402171647760853,0.20372534652050783,0.1790399652669014,0.13389848816485236,callo_213.png,smaller
0.16086376319301227,0.16994092547286024,0.9415848427938726,0.758993308331495,0.921957660242622,0.44823227019824285,0.3473270578246362,0.1194257580219382,callo_214.png,smaller
0.3235472522139997,0.5096266681928604,0.6588629757688728,0.7074131774499406,0.58191781038098,0.45511463894144916,0.42388181423830673,0.3577192259295152,callo_215.png,smaller
0.01128230013344656,0.03695305174333859,0.8194742641277312,0.4986763732627399,0.6740380065817118,0.11092952793141103,0.04721078992932544,0.03183997138777927,callo_216.png,smaller
0.045129200533786246,0.09277843903834025,0.850372328589326,0.324815077899912,0.6894420282453237,0.3592657881785311,0.13910799008393093,0.07899857052004275,callo_217.png,smaller
0.17081159771927695,0.19930357822691303,0.6354333685166984,0.5515938671961174,0.6736667744895437,0.20119416281655728,0.23649419285682555,0.21227454181190294,callo_218.png,smaller
0.045735775809777994,0.07428710432073506,0.7716057994828113,0.5192020304368461,0.930909825364906,0.21668596330506829,0.11003070428327558,0.0820158622397194,callo_219.png,smaller
0.020016984107727766,0.0828540152783461,0.9841173573636893,0.316676144794335,0.2592639893722254,0.4982508177106,0.2580630749343389,0.038387268276095156,callo_22.png,smaller
0.17323789882324397,0.23250585701341644,0.7942211868421929,0.4537889240138004,0.523682452742419,0.5021665070652855,0.2929401212428975,0.19678246258859142,callo_220.png,smaller
0.08492053863884508,0.10856701620083872,0.7474328179050349,0.7063675900538904,0.9661357203918051,0.7224072636748399,0.159028119131545,0.1221893765014265,callo_221.png,smaller
0.06005095232318331,0.22021779079084208,0.7224826181751617,0.026842371627671613,0.010599749532515135,0.3637179340081731,0.38946181682637554,0.30013493414616216,callo_222.png,smaller
0.035666626228314936,0.07744236614330284,0.9478315018854798,0.3857337590234727,0.7750837483628137,0.06994014739667831,0.1585510032690694,0.044237556604983984,callo_223.png,smaller
0.07084799223583646,0.11914618647884392,0.8007642856741702,0.330784689636847,0.5695258023075379,0.8483951531843013,0.16971584972146322,0.11392385233389046,callo_224.png,smaller
0.11876743903918476,0.1827529993962988,0.8898208746193553,0.35401780688306944,0.5394373301123055,0.41221626745285234,0.295215805118365,0.14243827409477774,callo_225.png,smaller
0.12762343806866433,0.14690719843843225,0.8247143395453035,0.6945059149569821,0.7807668754589148,0.514720097848969,0.22910678478841556,0.1421677841688175,callo_226.png,smaller
0.14218124469246635,0.1752514534826285,0.8013864570649356,0.3281750374664251,0.7473029460896288,0.29210086444757505,0.24912851597874053,0.16497818048656027,callo_227.png,smaller
0.15455538032269805,0.2278858272383608,0.6441820070826655,0.7888187470879513,0.738411492606651,0.2431020280647,0.24484433103048003,0.2167824440626864,callo_228.png,smaller
0.1369646973189373,0.1486753297667451,0.8603111990358087,0.6414001404665108,0.841524571684209,0.4312723837978743,0.2511061056838372,0.1375666403865116,callo_229.png,smaller
0.04646366614096809,0.07279271867637536,0.7267496590837459,0.6143664409713383,0.8943986266253725,0.7335370306442499,0.10157747040776594,0.08497577265778802,callo_23.png,smaller
0.3045007885478588,0.2482290647673415,0.609850077111447,0.5662488775084553,0.8904133972249413,0.45391338394123704,0.3189440456037347,0.28946581209668043,callo_230.png,smaller
0.1641392696833677,0.15599811709690753,0.7559271739431588,0.6952025136896876,0.848478012838406,0.5598277879313411,0.23833539777880808,0.17586550869822504,callo_231.png,smaller
0.16426058473856606,0.17403694754705165,0.7817536366699062,0.5909296314516788,0.8281494269947705,0.8522491480766043,0.2555221797984217,0.17757767283134457,callo_232.png,smaller
0.10396700230498604,0.19673155948895307,0.9724718693880784,0.4742612615709903,0.5640325943027799,0.9935147760731264,0.35521979595708975,0.08113772630604674,callo_233.png,smaller
0.06854300618706781,0.12216457545943513,0.9229667315425064,0.3685250470905666,0.690606511273036,0.5807947304988047,0.21555781717811517,0.08282172007689359,callo_234.png,smaller
0.08795341501880383,0.19229028829740533,0.9346287025159753,0.31600330808053406,0.28863435069123733,0.48614330210309714,0.3794079961397889,0.13974350072305822,callo_235.png,smaller
0.14824699745238384,0.18416974758242557,0.8958349115711292,0.3703731921116032,0.718612586352525,0.585423188795983,0.2976977841394505,0.13932099532775477,callo_236.png,smaller
0.04646366614096809,0.06973857797908257,0.7480407587117641,0.6049351854516156,0.8894487752368787,0.32254050031397874,0.1046370981048989,0.08314330970061923,callo_237.png,smaller
0.09183549678515103,0.12692147807646734,0.82909439448096,0.5102157917809889,0.8329766395551406,0.8680352838097847,0.1955246205495315,0.11992245829224574,callo_238.png,smaller
0.18840228072303772,0.17466207637319087,0.7822445231081958,0.6800686457004606,0.8897278719699757,0.609571785885317,0.265414796849009,0.18401645735267036,callo_239.png,smaller
0.08613368919082857,0.1548847322866057,0.8043227563583969,0.2052485852050946,0.521146256373675,0.7629663665300469,0.20677496090202485,0.13653181512381427,callo_24.png,smaller
0.050831008128108694,0.08837291956349409,0.8241020613072024,0.3787745473288053,0.8205942537718611,0.2883581028141566,0.13973271181376518,0.08772822914586623,callo_240.png,smaller
0.04658498119616644,0.1317795018187746,0.9114662986414322,0.21570703728215307,0.3389305998468626,0.934853553623654,0.24731414237056465,0.10453902663329803,callo_241.png,smaller
0.1043309474705811,0.15839137725135957,0.835611752042616,0.34520995691459905,0.5891597255315965,0.833105837064682,0.24760645921413038,0.14826254577543774,callo_242.png,smaller
0.045493145699381295,0.08115738738343642,0.7694276113055022,0.4359412141882774,0.7450774164826457,0.7506221102204202,0.11224268219192021,0.08401346295042805,callo_243.png,smaller
0.07448744389178696,0.10606650089628195,0.8287386113267795,0.5237425545996031,0.829610295411253,0.591168104875359,0.16193290633938273,0.09973955870609894,callo_244.png,smaller
0.048283391968943344,0.17781733819575865,0.7565070494636104,0.04339267142992209,0.06400081260324153,0.8138479612296092,0.3228875259062248,0.2352290562975817,callo_245.png,smaller
0.07084799223583646,0.13614926957691917,0.9133525443104525,0.2612727053945994,0.5925657531028057,0.40524624964420325,0.2324772737182052,0.09658431596819822,callo_246.png,smaller
0.020138299162926115,0.048818231390323735,0.9138453372004639,0.45341799029340385,0.7948524747170853,0.4118075547698149,0.09544307431821306,0.03499640415217401,callo_247.png,smaller
0.065146184641514,0.13996541194232773,0.960178620942494,0.2737234638293539,0.5789559949585465,0.07179756284899125,0.29019348196998695,0.07830005765178669,callo_248.png,smaller
0.06769380080067935,0.10010122636850267,0.8377621755934049,0.4507528322331749,0.8149189233262739,0.8792219212513304,0.16247491080591814,0.09691214477021254,callo_249.png,smaller
0.03045007885478588,0.06360067889262513,0.7860953850050327,0.4986763732627399,0.798501995115882,0.16109055085796814,0.09127284101783817,0.06627495702364075,callo_25.png,smaller
0.033482955234744635,0.06641069159783664,0.6408211373830486,0.7213138845156226,0.936448523327005,0.2707795076185231,0.07062429825518218,0.07352706920572905,callo_250.png,smaller
